OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-604129151191301,SB00701214DDDA1  001,Well,,19020302,,,,,60.69082659000000,-151.3225140000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19681004,65.0,ft,65.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604129151205201,SB00701214CCCB1  002,Well,,19020302,,,,,60.69165990000000,-151.3489040000000,6000,10,seconds,Interpolated from MAP.,NAD83,122.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19720601,60.0,ft,60.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151173001,SB00701213DDDA1  008,Well,,19020302,,,,,60.69110440000000,-151.2939020000000,63360,10,seconds,Interpolated from MAP.,NAD83,140.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19750901,50.0,ft,50.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151205101,SB00701214CCCB2  002,Well,,19020302,,,,,60.69110430000000,-151.3497373000000,63360,10,seconds,Interpolated from MAP.,NAD83,135.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19720601,60.0,ft,60.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151225601,SB00701216DDCA1  006,Well,,19020302,,,,,60.69110419000000,-151.3844608000000,25000,5,seconds,Interpolated from MAP.,NAD83,98.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890818,43.5,ft,43.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151232701,SB00701216DCCB2  022,Well,,19020302,,,,,60.69110406000000,-151.3930722000000,25000,5,seconds,Interpolated from MAP.,NAD83,122.5,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910521,100,ft,100,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151233401,SB00701216CDDA1  025,Well,,19020302,,,,,60.69110400000000,-151.3950168000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.91,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19870726,90,ft,90,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604130151233601,SB00701216DCCC1  002,Well,,19020302,,,,,60.69110400000000,-151.3955723000000,63360,10,seconds,Interpolated from MAP.,NAD83,115.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19661104,219,ft,219,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604131151225301,SB00701216DDCA2  006,Well,,19020302,,,,,60.69138200000000,-151.3836275000000,25000,5,seconds,Interpolated from MAP.,NAD83,98.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19900517,32.73,ft,37,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604131151232301,SB00701216DCCB3  022,Well,,19020302,,,,,60.69138188000000,-151.3919610000000,25000,5,seconds,Interpolated from MAP.,NAD83,125.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910807,73,ft,77,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604131151234201,SB00701216CDDB1  019,Well,,19020302,,,,,60.69138180000000,-151.3972390000000,25000,5,seconds,Interpolated from MAP.,NAD83,128.74,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19870722,120,ft,120,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151192501,SB00701214DDCA1  018,Well,,19020302,,,,,60.69165998000000,-151.3258476000000,6000,5,seconds,Interpolated from MAP.,NAD83,140.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,1980,55,ft,55,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151202101,SB00701214CDBD1  003,Well,,19020302,,,,,60.69166000000000,-151.3414037000000,63360,10,seconds,Interpolated from MAP.,NAD83,119.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19740101,55.0,ft,55.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151224601,SB00701216DDDB1  018,Well,,19020302,,,,,60.69165980000000,-151.3816829000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19881107,39,ft,39,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151224701,SB00701216DDDB3  018,Well,,19020302,,,,,60.69165980000000,-151.3819607000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890818,34,ft,34,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151224901,SB00701216DDDB2  018,Well,,19020302,,,,,60.69165980000000,-151.3825163000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890821,34,ft,34,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151231001,SB00701216DDBB1  007,Well,,19020302,,,,,60.69360430000000,-151.3883499000000,63360,10,seconds,Interpolated from MAP.,NAD83,121.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19620101,174,ft,174,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151232501,SB00701216DCCB1  022,Well,,19020302,,,,,60.69165967000000,-151.3925167000000,25000,5,seconds,Interpolated from MAP.,NAD83,125.49,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19870724,80,ft,80,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604132151233301,SB00701216CDDA2  025,Well,,19020302,,,,,60.69165960000000,-151.3947390000000,25000,5,seconds,Interpolated from MAP.,NAD83,128.43,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,1990,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151212501,SB00701215DCAD1  005,Well,,19020302,,,,,60.69193770000000,-151.3591820000000,63360,10,seconds,Interpolated from MAP.,NAD83,85.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19520101,18.0,ft,18.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151214801,SB00701215DCBC1  004,Well,,19020302,,,,,60.69193770000000,-151.3655713000000,63360,10,seconds,Interpolated from MAP.,NAD83,81.63,feet,.05,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19720511,57.1,ft,57.1,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151214802,SB00701215DCBC2  004     BERNICE LK (DEEP) N KENAI,Well,,19020302,,,,,60.69193770000000,-151.3655713000000,63360,10,seconds,Interpolated from MAP.,NAD83,84.60,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19720531,196,ft,202,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151214803,SB00701215DCBC3  004,Well,,19020302,,,,,60.69193770000000,-151.3655713000000,63360,10,seconds,Interpolated from MAP.,NAD83,84.60,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19770616,52.4,ft,52.4,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151224701,SB00701216DDAC3  016,Well,,19020302,,,,,60.69193760000000,-151.3819607000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19900518,35.82,ft,37,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151224901,SB00701216DDAC4  016,Well,,19020302,,,,,60.69193760000000,-151.3825163000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890819,41.5,ft,41.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151233401,SB00701216CDDA3  025,Well,,19020302,,,,,60.69193740000000,-151.3950168000000,25000,5,seconds,Interpolated from MAP.,NAD83,129.20,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,1990,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604133151234001,SB00701216CDAC1  024,Well,,19020302,,,,,60.69193740000000,-151.3966835000000,25000,5,seconds,Interpolated from MAP.,NAD83,126.79,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19870726,110,ft,110,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604134151224801,SB00701216DDAC1  016,Well,,19020302,,,,,60.69221540000000,-151.3822385000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1964,47,ft,47,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604134151224802,SB00701216DDAC2  016,Well,,19020302,,,,,60.69221540000000,-151.3822385000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19880114,154,ft,154,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604134151225001,SB00701216DDAA1  010,Well,,19020302,,,,,60.69221540000000,-151.3827940000000,63360,10,seconds,Interpolated from MAP.,NAD83,113.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19660101,80.0,ft,80.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604134151233401,SB00701216CDAD1  020,Well,,19020302,,,,,60.69221520000000,-151.3950168000000,25000,5,seconds,Interpolated from MAP.,NAD83,125.25,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19870721,100,ft,100,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135150513401,SB00700916DCAD1  002,Well,,19020302,,,,,60.69249070000000,-150.8616624000000,63360,10,seconds,Interpolated from MAP.,NAD83,189.00,feet,1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19620325,,,11881,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135151200301,SB00701214CDAD1  007,Well,,19020302,,,,,60.69249340000000,-151.3364036000000,63360,10,seconds,Interpolated from MAP.,NAD83,130.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19720101,63.0,ft,63.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135151204301,SB00701214CCBD1  015,Well,,19020302,,,,,60.69249330000000,-151.3475150000000,6000,5,seconds,Interpolated from MAP.,NAD83,132.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1973,75,ft,75,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135151224801,SB00701216DDAC5  016,Well,,19020302,,,,,60.69249320000000,-151.3822385000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19881108,48,ft,48,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135151225201,SB00701216DDBD1  004,Well,,19020302,,,,,60.69249319000000,-151.3833497000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19900517,36.47,ft,37,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604135151232501,SB00701216DCBC1  021,Well,,19020302,,,,,60.69249300000000,-151.3925167000000,25000,5,seconds,Interpolated from MAP.,NAD83,126.32,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19870723,85,ft,85,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604136151231901,SB00701216DCBD1  028,Well,,19020302,,,,,60.69277088000000,-151.3908500000000,25000,5,seconds,Interpolated from MAP.,NAD83,126.5,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910806,76,ft,79,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604137151222101,SB00701215CCAB1  010,Well,,19020302,,,,,60.69304888000000,-151.3747383000000,6000,5,seconds,Interpolated from MAP.,NAD83,78.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19871019,128.5,ft,130,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604137151231501,SB00701216DCAA2  005,Well,,19020302,,,,,60.69304869000000,-151.3897388000000,6000,10,seconds,Interpolated from MAP.,NAD83,120.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19621108,174,ft,174,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604137151231901,SB00701216DCBA1  027,Well,,19020302,,,,,60.69304868000000,-151.3908500000000,25000,5,seconds,Interpolated from MAP.,NAD83,128.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910805,76,ft,79,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151154901,SB00701118DDAB1  003,Well,,19020302,,,,,60.69332688000000,-151.2658455000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19850806,53,ft,53,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151161101,SB00701118DCAA1  004,Well,,19020302,,,,,60.69332687000000,-151.2719568000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850712,59,ft,59,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151183001,SB00701213CDBA1  019,Well,,19020302,,,,,60.69332680000000,-151.3105693000000,6000,5,seconds,Interpolated from MAP.,NAD83,150.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850705,66,ft,66,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151230701,SB00701216DCAA4  005,Well,,19020302,,,,,60.69332650000000,-151.3875165000000,25000,5,seconds,Interpolated from MAP.,NAD83,127.74,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19870722,70,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151230801,SB00701216DCAA3  005,Well,,19020302,,,,,60.69332650000000,-151.3877943000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19621108,174,ft,174,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151231801,SB00701216DCAA1  005,Well,,19020302,,,,,60.69332648000000,-151.3905722000000,6000,10,seconds,Interpolated from MAP.,NAD83,121.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Naptowne Drift,,19620808,170,ft,170,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151232001,SB00701216DCAB2  003,Well,,19020302,,,,,60.69332647000000,-151.3911278000000,6000,10,seconds,Interpolated from MAP.,NAD83,121.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19620711,169,ft,169,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151232401,SB00701216DCAB1  003,Well,,19020302,,,,,60.69332650000000,-151.3922389000000,6000,10,seconds,Interpolated from MAP.,NAD83,121.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19620528,176,ft,176,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604138151233501,SB00701216CDAA1  023,Well,,19020302,,,,,60.69332640000000,-151.3952946000000,25000,5,seconds,Interpolated from MAP.,NAD83,127.11,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19870724,95,ft,95,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604139151163001,SB00701118DCBB1  005,Well,,19020302,,,,,60.69360470000000,-151.2772348000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19800701,61,ft,61,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604139151191201,SB00701214DDAA1  017,Well,,19020302,,,,,60.69360457000000,-151.3222364000000,6000,5,seconds,Interpolated from MAP.,NAD83,125.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1977,55,ft,55,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604139151194501,SB00701214DCAB1  006,Well,,19020302,,,,,60.69360460000000,-151.3314034000000,63360,10,seconds,Interpolated from MAP.,NAD83,130.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Naptowne Drift,,19720428,56.0,ft,56.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604140151231101,SB00701216DBDD1  008,Well,,19020302,,,,,60.69388210000000,-151.3886277000000,6000,10,seconds,Interpolated from MAP.,NAD83,122.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19650122,182,ft,182,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604142151172600,DOGBONE LK NR KENAI AK,"Lake, Reservoir, Impoundment",,19020302,,,,,60.69443800000000,-151.2952910000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604142151180201,SB00701213DBCD1  023,Well,,19020302,,,,,60.69443800000000,-151.3027913000000,6000,5,seconds,Interpolated from MAP.,NAD83,151.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19880926,70,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604142151192201,SB00701214DACD1  016,Well,,19020302,,,,,60.69443796000000,-151.3250143000000,6000,5,seconds,Interpolated from MAP.,NAD83,131.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19830205,50,ft,50,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604142151200000,UNNAMED LK .5 MI E OF BERNICE LK NR KENAI AK,"Lake, Reservoir, Impoundment",,19020302,,,,,60.69443790000000,-151.3355702000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604143151223501,SB00701215CBCA1  007,Well,,19020302,,,,,60.69471560000000,-151.3786274000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19760615,95.0,ft,95.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604144151174001,SB00701213DADB1  003,Well,,19020302,,,,,60.69499360000000,-151.2966800000000,63360,10,seconds,Interpolated from MAP.,NAD83,108.00,feet,4,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19600101,19.0,ft,19.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604145151192601,SB00701214DACA2  019,Well,,19020302,,,,,60.69527140000000,-151.3261255000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19870508,53,ft,53,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604146151214401,SB00701215DBBC1  006,Well,,19020302,,,,,60.69554908000000,-151.3644602000000,63360,10,seconds,Interpolated from MAP.,NAD83,88.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19670101,34.0,ft,34.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604147151192701,SB00701214DACA1  019,Well,,19020302,,,,,60.69582700000000,-151.3264033000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840913,53,ft,53,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604148151160801,SB00701118DBAD1  007,Well,,19020302,,,,,60.69610487000000,-151.2711235000000,25000,5,seconds,Interpolated from MAP.,NAD83,131.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19790519,45,ft,45,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604149151150801,SB00701117CABC1  003,Well,,19020302,,,,,60.69638270000000,-151.2544562000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850813,43,ft,43,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604151151224401,SB00701216DAAA1  001,Well,,19020302,,,,,60.69693798000000,-151.3811275000000,63360,10,seconds,Interpolated from MAP.,NAD83,126.00,feet,2,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19650615,183,ft,183,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604152151150601,SB00701117CABA1  001,Well,,19020302,,,,,60.69721610000000,-151.2539007000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850815,43,ft,44,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604153151175301,SB00701213ACDD1  005,Well,,19020302,,,,,60.69749380000000,-151.3002913000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19700101,65.0,ft,65.0,ft,NWIS
